0.825390440423311,0,0,0.0435288720093143,0.0333362343120606
1.80047697754996,0,0.135368219256397,0,0.0382584291640902
0.447419792228671,0,0,0,0.00287477333314582
1.57833557532405,0,0,0,0.0600971848302423
1.26569302650171,0.123359325615002,0.0822837921527145,0,0.0858785154358546
1.18647496310411,0,0,0.043306240251436,0.0264686309335988
1.59955571757162,0.110589390401338,0.0237828568027922,0.073932984692613,0.108721187389105
1.09256233501962,0.688178764022872,0,0.0285373663043727,0.028709865545097
0.709652801808796,0,0,0.0435288720093143,0.0560500811453012
0.447419792228671,0,0,0.0534592395027702,0.021701542927334
0.536677921868348,0,0,0,0.0145020299791094
0.957589616225266,1.00170904939406,0,0,0.0573470864330032
1.09256233501962,0,0,0.110698492316329,0.0513981481088725
0.919587455079173,0.123359325615002,0,0.0408846973567723,0.0214129835927056
1.84546215744542,1.52696299447333,0.284829213720532,0.145856038815802,0.472396204487632
1.47312381558507,0.166709135372678,0.150319878299647,0.309766209683769,0.162638858772319
0.346105571422536,0,0,0.0318440280746188,0.0835542095676251
0.784614736284818,0,0,0,0.0276246827118927
0.894983057792139,0,0.0356827726261926,0.0338678529514239,0.0950938158965565
0.851369465256089,0.37062300457352,0.160669103599271,0.231386593871982,0.135895526726363
0.449509238436798,0,0,0,0.0542662332610305
0.449509238436798,0,0,0,0.0301779518137105
0.793720839039233,0,0,0,0.0284365549491344
0.744315315335729,0,0.0486343376563287,0.0500699288723559,0.0863935990944918
0.709652801808796,0.38234010905196,0,0.13543044164973,0.0679480575200174
1.26379905568161,0,0.0467942491102886,0.0753729000839331,0.0334182671368506
0.48751139958289,0,0,0,0.0335101801493111
0.48751139958289,0.123359325615002,0,0,0.0101478117388959
0.48751139958289,0,0,0,0.0326725390741434
0.48751139958289,0.110589390401338,0,0,0.0352045397648298
1.10825735868168,0.110589390401338,0.0280547220525421,0.0549526433548092,0.0465805574972854
0.274237098693354,0.162471889616531,0,0,0.0653786577868943
1.24601494460048,0.166709135372678,0.0594656294289848,0.30969505671759,0.0978205995379172
0.744315315335729,0,0.052281278934184,0.0981337559886185,0.0411115850305025
0.784614736284818,0,0.048973673032583,0,0.074471167072743
0.449509238436798,0,0.0237828568027922,0,0.0295610727380751
1.10825735868168,0,0.0518375788553343,0.13275402010996,0.0451339159778947
0.643053096582823,0,0,0.0353630571121692,0.0517788290341397
