4.48547743324543,1.85851196975552,2.77352672062016,3.03128597709759,0,2.65969857611708,0,0,0,0,2.14227513280625,2.9837470406707,0,0,0,3.84070070636661,0,4.49958909691455,0,3.11856179218061,0,3.40539567621874,0,2.17825167619975,2.45268205559046,0,0,1.37765692841824,0,0,2.23582745870222,0,0,0,3.37583128432807,4.16877715700487,2.83774250824316,0,4.46403176021349,0,2.73496615500187,2.33236965435157,0,0,0,0,3.86401480605107,0,0,3.3370869311085,3.42483845038059,1.48745800410619,0,0,3.03882603952304,0,0,2.78059366209879,3.58458898787776,0,3.25091294312421,0,0,3.40211616603008,2.83278319605179,0,3.40727485559565,0,0,0,0,4.29679233387509,0,0,0,3.19686842325991,0,3.30451182124186,0,2.39880485990856,3.76241204750459,0,3.41482953045221,1.71297859137494,2.47348003512333,0,3.42411997001893,3.34704819100849,0,2.53270310735032,2.93773767990245,0,0,4.3992014506545,0,1.84942857412342,3.12533508434202,0,2.1624384612508,0,2.53163708099442,2.60268968544438,0,2.18979255905319,2.49923552910386,0,0,0,3.48366629351816,0,0,2.35493410078318,2.57423016653601,2.24937039673295,0,3.60217384077139,0,0,0,0,3.1742761809063,0,2.53483916585231,3.78569582032458,0,2.1065965598764,0,0,2.89881703274323,0,0,0,0,0,0,0,0,0,0,1.94010412181633,0,0,0,2.36667061299137,1.69859823678358,0,0,2.41720799370422,0,0,0,2.83170873591079,2.78201386269936,3.38313517443981,0,0,2.430335559513,2.62972916222918,0,2.66134840072109,2.20221790023905,0,0,0,3.30577627918541,0,3.36858407493114,0,0,0,2.57031998938071,0,0,2.40519990717726,0,0,2.41751817371533,3.43379367607457,0,3.24220805634212,2.02823509431132,0,0,2.31491749448671,0,0,0,1.93248826900718,0,0,3.37310698435427,2.25775966161398,1.8187187126918,0,0,0,3.14227867615626,0,2.02044079146802,0,0,2.17686406706107,3.60795498349333,0,0,1.93806563406736,0,0,0,2.44913086581614,0,2.91352404047583,2.29141179239592,0,0,2.82273420624622,1.66512360354456,2.8415345116391,2.47896920370852,0,0,0,0,1.66442885886046,0,3.52806058574208,0,3.41523597074807,2.52632685429779,2.40199625366665,0,3.35759470936158,2.53912739363407,0,1.98370023447069,3.4584982354995,0,3.59883317342915,0,2.23806890549876,0,3.02442883187926,3.57240395426338,2.56864963920439,1.52094279771571,3.36633081181749,3.10252109919077,0,0,2.84381749568593,4.02797429910959,0,2.72292246317371,2.7282548159048,0,0,0,0,0,0,0,0,0,0,0,2.11970640044982,3.15741939968659,0,0,1.75126810787332,0,0,2.31986610512122,0,3.02691634914837,0,0,1.5139930195507,2.60153305435011,2.18103416648712,0,2.00731416038944,0,0,3.40141490695033,0,4.31482775134058,0,0,0,2.29461406874668,1.89505454071788,2.1651660828208,0,3.08842121987844,3.04404637192214,0,0,3.09142435139618,0,2.64929466916319,0,2.10280065697647,0,0,0,0,0,2.5521227959038,0,0,0,2.63451923430677,0,0,0,2.85918883045948,1.87843203544026,0,1.65614674218206,2.00564269809515,2.45332933989141,2.77352672062016,2.34762900467216,0,2.52738625588589,3.5906551602102,0,0,1.96765013569172,2.72425251484544,2.27245780891882,0,4.00772599250009,2.35882780460746,0,1.90521073610303,0,0,2.25699340106876,2.48248096380034,2.06042627556635,1.83335888087173,2.46309879101677,2.30918160180076,0,2.75909868155945,4.12895366524688,2.47997107629203,2.2662366553995,0,2.33615808377128,2.28981535211792,0,1.69859823678358,2.39539901588555,2.38915343139217,2.33405124906741,0,2.25508091337169,0,1.77508109139388,1.87632183872505,0,3.06118201441153,2.11659566881349,2.92554926821386,0,2.59386160566393,2.55704744654248,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78233461752105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65272155719082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2414427878122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.85851196975552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7948994212346,0,0,0,0,0,0,0,0,0,0,2.29541660351543,0,0,0,0,0,0,0,0,3.11170155280651,0,0,0,0,2.07368788619427,0,0,0,0,0,0,0,0,0,0,0,3.10760996773239,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30510898111946,0,0,0,0,0,0,0,0,0,0,0,4.14490777650142,0,1.71297859137494,0,0,0,0,0,0,0,2.18803317369721,0,0,0,0,0,0,0,0,0,1.25276296849537,0,2.55723038630855,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3215222940138,0,0,0,0,0,0,0,0,0,0,1.66547124153566,0,1.99733992184537,0,2.99811039595896,0,0,0,2.46162613176911,0,0,0,0,2.51371580201483,0,0,0,0,0,0,2.30755012237667,0,0,0,0,0,2.08163212305965,0,0,0,0,0,0,0,0,1.80691893083543,0,0,0,0,0,3.59280042758595,0,0,3.27752971855997,0,0,0,1.48296601152254,1.94573874007306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15705398012633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94779823749812,0,0,0,0,0,0,0,0,0,0,0,1.98370023447069,0,0,0,0,0,0,0,0,0,1.52094279771571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90911670117351,0,0,0,0,0,0,0,2.430335559513,0,2.60153305435011,2.18103416648712,0,0,0,0,0,0,0,0,0,0,2.29461406874668,0,0,0,0,0,2.20007408950475,0,0,0,0,1.81505080370736,0,0,0,0,0,0,0,0,0,0,0,2.05328726355058,0,0,0,1.87843203544026,1.59393985573419,0,0,0,0,0,3.29737888635614,0,0,3.04072087450608,3.46347820146982,1.40534255609059,0,2.27245780891882,2.063420415282,0,0,0,1.90521073610303,0,3.30409071735055,2.25699340106876,0,0,0,2.46309879101677,0,0,2.38481670629391,0,0,0,0,0,0,0,0,0,0,0,1.92745381751208,0,1.32283851815651,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62140981280168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98640864111952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28890526055261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85623049348733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37987882251686,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29141179239592,0,0,0,0,0,0,0,2.70321028100657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67775140648335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49923552910386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89842446852378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3997154407563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98640864111952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92745381751208,0,0,0,1.32567405917248,0,0,0,0,0,1.63454315139715,0,0
0,0,0,0,0,2.2886200680401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01639118747306,0,0,0,0,2.32442868476708,1.37765692841824,0,0,2.87404123565476,0,0,0,0,0,0,2.37591538013376,0,0,0,0,0,0,0,0,0,0,0,1.86057141073442,0,0,0,0,3.03882603952304,0,0,2.40565857784032,0,0,1.1209687268748,0,0,0,0,0,0,0,2.68266252412226,0,0,1.57150393782054,2.22988054031027,0,0,0,0,2.27676263379713,0,0,0,0,0,2.68350909218609,0,2.39653275101432,0,2.17859895653462,0,0,0,0,0,0,0,0,0,2.83849961680917,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75244973605793,2.57423016653601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63520791060614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80947696635039,0,0,0,0,0,0,2.08163212305965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64905040833871,0,0,0,0,0,0,0,0,2.02823509431132,0,0,0,0,2.99359729468586,0,0,0,0,0,0,1.27591510456597,2.39065411154181,0,1.98586618555096,0,0,0,0,0,0,1.7022571258035,0,0,0,0,0,0,0,0,0,2.93267413758685,0,2.30186540962365,0,1.66512360354456,0,0,0,0,0,0,0,0,0,0,2.2414427878122,0,0,0,0,0,2.36056424053068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04833996478759,0,0,0,0,0,0,0,1.98640864111952,0,0,0,0,0,0,0,0,0,0,2.95914793585463,0,0,0,0,0,0,1.80352233381001,0,2.77071571176526,2.77423087429671,0,2.31491749448671,0,0,0,0,2.29461406874668,1.89505454071788,2.1651660828208,0,0,1.79134292404771,0,2.18803317369721,0,2.22471274565542,0,0,0,0,0,0,0,0,0,2.57087749634893,0,0,0,0,0,0,0,0,1.59393985573419,0,0,0,0,2.34762900467216,0,0,0,0,0,0,1.51759748953085,0,2.69095181782003,0,1.75600655495005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92745381751208,0,0,0,1.87632183872505,1.35353564126807,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2.10406391352001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08818865556455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.063420415282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20457981295943,0,1.52853411425372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3215222940138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
